id,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price
38860,Argentina,Capital Federal,Palermo,3,2,2,98,98,598000
38861,Argentina,Capital Federal,Nuñez,3,2,1,105,94,170000
38862,Argentina,Capital Federal,Flores,3,2,1,70,,126000
38863,Argentina,Capital Federal,Villa del Parque,2,1,1,44,,132000
38864,Argentina,Capital Federal,Recoleta,7,4,2,228,196,790000
38865,Argentina,Capital Federal,Belgrano,1,,,45,37,150000
38866,Argentina,Capital Federal,Flores,1,,1,65,38,115000
38867,Argentina,Capital Federal,Palermo,2,1,1,52,47,180000
38868,Argentina,Capital Federal,Nuñez,2,1,1,45,40,129000
38869,Argentina,Capital Federal,Flores,2,1,1,,43,120000
38870,Argentina,Capital Federal,Villa Urquiza,1,,1,40,38,75000
38871,Argentina,Capital Federal,Villa Crespo,1,,1,37,33,108000
38872,Argentina,Capital Federal,Villa Crespo,4,,1,107,100,205000
38873,Argentina,Capital Federal,Boedo,1,,1,,30,60000
38874,Argentina,Capital Federal,San Telmo,1,,,,25,55000
38875,Argentina,Capital Federal,Palermo,1,,1,44,,150000
38876,Argentina,Capital Federal,Palermo,1,,1,43,,140000
38877,Argentina,Capital Federal,Palermo,1,,,35,35,120000
38878,Argentina,Capital Federal,Palermo,2,,1,49,,164000
38879,Argentina,Capital Federal,Almagro,4,,1,107,100,205000
38880,Argentina,Capital Federal,Almagro,1,,1,35,35,80000
38881,Argentina,Capital Federal,Belgrano,1,,1,30,28,89000
38882,Argentina,Capital Federal,Villa Urquiza,1,,1,40,36,87000
38883,Argentina,Capital Federal,Recoleta,7,4,3,313,300,990000
38884,Argentina,Capital Federal,Palermo,1,1,1,37,32,110000
38885,Argentina,Capital Federal,Palermo,2,1,1,38,38,125000
38886,Argentina,Capital Federal,Balvanera,4,3,2,85,72,142000
38887,Argentina,Capital Federal,Caballito,4,3,1,78,74,189000
38888,Argentina,Capital Federal,Barrio Norte,4,3,2,120,,228000
38889,Argentina,Capital Federal,Barrio Norte,4,3,2,77,67,360000
38890,Argentina,Capital Federal,Puerto Madero,4,3,4,255,237,2400000
38891,Argentina,Capital Federal,Flores,6,4,3,,150,450000
38892,Argentina,Capital Federal,Belgrano,4,4,4,192,179,453000
38893,Argentina,Capital Federal,Congreso,5,4,2,255,155,304000
38894,Argentina,Capital Federal,Recoleta,8,4,3,298,289,1020000
38895,Argentina,Capital Federal,Villa Crespo,3,2,1,80,80,183000
38896,Argentina,Capital Federal,Villa Crespo,3,2,1,54,54,135000
38897,Argentina,Capital Federal,Palermo,6,3,2,166,155,530000
38898,Argentina,Capital Federal,Barrio Norte,3,2,1,83,83,150000
38899,Argentina,Capital Federal,Chacarita,3,2,1,,80,315000
38900,Argentina,Capital Federal,Balvanera,4,3,1,105,100,235000
38901,Argentina,Capital Federal,Recoleta,4,3,1,169,162,337000
38902,Argentina,Capital Federal,Recoleta,5,3,2,145,140,565000
38903,Argentina,Capital Federal,Recoleta,8,5,3,300,280,1500000
38904,Argentina,Capital Federal,Palermo,4,3,2,100,90,360000
38905,Argentina,Capital Federal,Palermo,4,3,3,120,100,500000
38906,Argentina,Capital Federal,Palermo,4,3,2,97,88,230000
38907,Argentina,Capital Federal,Palermo,4,3,1,,,215000
38908,Argentina,Capital Federal,Almagro,3,3,2,102,102,195000
38909,Argentina,Capital Federal,Almagro,4,3,2,112,100,205000
38910,Argentina,Capital Federal,Nuñez,4,3,3,,120,408000
38911,Argentina,Capital Federal,Caballito,3,2,1,58,58,165000
38912,Argentina,Capital Federal,Flores,4,3,1,,100,275000
38913,Argentina,Capital Federal,Villa Pueyrredón,3,2,1,72,67,135000
38914,Argentina,Capital Federal,Villa del Parque,3,2,1,60,,125000
38915,Argentina,Capital Federal,Villa Urquiza,3,2,1,,56,184000
38916,Argentina,Capital Federal,Belgrano,4,3,2,177,145,370000
38917,Argentina,Capital Federal,Villa Urquiza,3,2,2,72,66,220000
38918,Argentina,Capital Federal,Puerto Madero,3,2,3,174,174,1050000
38919,Argentina,Capital Federal,Belgrano,4,3,2,110,91,330000
38920,Argentina,Capital Federal,Villa Pueyrredón,3,2,1,73,63,215000
38921,Argentina,Capital Federal,Balvanera,3,2,1,70,67,135000
38922,Argentina,Capital Federal,Villa Crespo,4,2,1,,52,110000
38923,Argentina,Capital Federal,Recoleta,4,2,2,98,95,395000
38924,Argentina,Capital Federal,Chacarita,2,1,1,,42,118000
38925,Argentina,Capital Federal,Caballito,2,1,1,45,42,130000
38926,Argentina,Capital Federal,Saavedra,2,1,1,,,105000
38927,Argentina,Capital Federal,Recoleta,2,1,1,,50,180000
38928,Argentina,Capital Federal,Recoleta,2,1,2,100,100,205000
38929,Argentina,Capital Federal,Recoleta,2,1,1,82,62,177500
38930,Argentina,Capital Federal,Recoleta,2,1,2,,78,280000
38931,Argentina,Capital Federal,Recoleta,2,1,1,34,32,85000
38932,Argentina,Capital Federal,Recoleta,1,1,1,,44,94000
38933,Argentina,Capital Federal,San Nicolás,2,1,1,33,,82000
38934,Argentina,Capital Federal,Recoleta,1,1,1,23,23,90000
38935,Argentina,Capital Federal,Recoleta,2,1,1,35,33,119000
38936,Argentina,Capital Federal,Recoleta,2,1,1,52,42,210000
38937,Argentina,Capital Federal,Paternal,2,1,1,38,34,100000
38938,Argentina,Capital Federal,Paternal,2,1,1,,48,90000
38939,Argentina,Capital Federal,Floresta,2,1,1,32,32,55000
38940,Argentina,Capital Federal,Belgrano,2,1,1,41,36,82990
38941,Argentina,Capital Federal,Palermo,2,1,1,95,,279000
38942,Argentina,Capital Federal,Palermo,2,1,1,55,,180000
38943,Argentina,Capital Federal,Palermo,2,1,1,35,35,85000
38944,Argentina,Capital Federal,Recoleta,1,1,1,,38,84000
38945,Argentina,Capital Federal,Saavedra,3,2,2,,,124000
38946,Argentina,Capital Federal,Villa Crespo,2,1,1,39,39,82000
38947,Argentina,Capital Federal,Flores,3,2,1,77,63,126500
38948,Argentina,Capital Federal,Recoleta,3,2,1,82,82,575000
38949,Argentina,Capital Federal,Recoleta,3,2,1,73,58,200000
38950,Argentina,Capital Federal,Recoleta,3,2,2,85,75,295000
38951,Argentina,Capital Federal,Belgrano,3,2,2,80,69,220000
38952,Argentina,Capital Federal,Belgrano,3,2,1,78,74,235000
38953,Argentina,Capital Federal,Palermo,3,2,2,71,67,250000
38954,Argentina,Capital Federal,Puerto Madero,2,1,1,50,46,220000
38955,Argentina,Capital Federal,Palermo,4,3,2,141,130,320000
38956,Argentina,Capital Federal,Palermo,3,2,1,90,83,275000
38957,Argentina,Capital Federal,Almagro,3,2,1,58,49,120000
38958,Argentina,Capital Federal,Almagro,3,2,1,,55,180000
38959,Argentina,Capital Federal,Retiro,8,2,2,127,124,410000
38960,Argentina,Capital Federal,Nuñez,3,2,2,80,71,230000
38961,Argentina,Capital Federal,San Nicolás,2,1,1,55,55,85000
38962,Argentina,Capital Federal,Villa Crespo,2,1,1,34,34,78000
38963,Argentina,Capital Federal,Barrio Norte,2,1,1,39,,110000
38964,Argentina,Capital Federal,Constitución,2,1,1,,37,82000
38965,Argentina,Capital Federal,Constitución,2,1,1,42,42,76000
38966,Argentina,Capital Federal,Puerto Madero,2,1,1,60,51,265000
38967,Argentina,Capital Federal,Barrio Norte,2,1,1,68,68,235000
38968,Argentina,Capital Federal,Puerto Madero,2,1,1,65,60,245000
38969,Argentina,Capital Federal,Barrio Norte,2,1,1,35,35,90000
38970,Argentina,Capital Federal,Villa Crespo,2,1,1,53,45,89000
38971,Argentina,Capital Federal,Recoleta,2,1,1,33,33,75000
38972,Argentina,Capital Federal,Mataderos,2,1,1,85,45,150000
38973,Argentina,Capital Federal,Belgrano,2,1,1,57,47,126200
38974,Argentina,Capital Federal,Belgrano,2,1,1,55,48,165000
38975,Argentina,Capital Federal,Belgrano,2,1,1,60,49,199900
38976,Argentina,Capital Federal,Belgrano,2,1,1,,,550000
38977,Argentina,Capital Federal,Belgrano,2,1,1,57,47,128000
38978,Argentina,Capital Federal,Belgrano,2,1,1,60,49,206000
38979,Argentina,Capital Federal,Congreso,2,1,1,45,45,73500
38980,Argentina,Capital Federal,Recoleta,2,1,1,35,32,90000
38981,Argentina,Capital Federal,Recoleta,2,1,1,33,33,69000
38982,Argentina,Capital Federal,Recoleta,2,1,1,42,42,149000
38983,Argentina,Capital Federal,San Telmo,2,1,1,50,45,135000
38984,Argentina,Capital Federal,Recoleta,2,1,1,42,42,149000
38985,Argentina,Capital Federal,Recoleta,2,1,1,68,68,235000
38986,Argentina,Capital Federal,Caballito,2,1,1,47,43,109000
38987,Argentina,Capital Federal,Caballito,2,1,1,38,,99000
38988,Argentina,Capital Federal,Caballito,2,1,1,40,39,88000
38989,Argentina,Capital Federal,Caballito,2,1,1,40,39,88000
38990,Argentina,Capital Federal,Caballito,2,1,1,53,43,166000
38991,Argentina,Capital Federal,Caballito,2,1,1,46,40,109000
38992,Argentina,Capital Federal,Caballito,2,1,1,41,41,98000
38993,Argentina,Capital Federal,Caballito,2,1,1,32,32,80000
38994,Argentina,Capital Federal,Mataderos,2,1,1,42,33,81000
38995,Argentina,Capital Federal,San Cristobal,2,1,1,52,52,120000
38996,Argentina,Capital Federal,Villa Urquiza,2,1,1,50,45,138000
38997,Argentina,Capital Federal,Palermo,3,2,1,60,60,140000
38998,Argentina,Capital Federal,Villa Urquiza,2,1,1,,55,129900
38999,Argentina,Capital Federal,Belgrano,3,2,1,,50,110000
39000,Argentina,Capital Federal,Belgrano,3,2,1,96,90,279000
39001,Argentina,Capital Federal,Belgrano,3,1,1,65,60,250000
39002,Argentina,Capital Federal,Belgrano,3,2,2,107,87,278300
39003,Argentina,Capital Federal,Belgrano,3,2,1,,56,132900
39004,Argentina,Capital Federal,Belgrano,3,2,1,65,61,192000
39005,Argentina,Capital Federal,Congreso,3,1,1,58,58,105000
39006,Argentina,Capital Federal,Recoleta,3,2,2,121,112,580000
39007,Argentina,Capital Federal,Recoleta,3,2,2,105,90,270000
39008,Argentina,Capital Federal,Recoleta,3,2,2,94,94,345000
39009,Argentina,Capital Federal,Recoleta,3,1,1,68,68,235000
39010,Argentina,Capital Federal,Caballito,3,2,1,50,50,126000
39011,Argentina,Capital Federal,Caballito,3,2,1,60,60,140000
39012,Argentina,Capital Federal,San Telmo,3,2,1,77,65,155000
39013,Argentina,Capital Federal,Belgrano,3,2,2,107,72,289100
39014,Argentina,Capital Federal,San Telmo,3,2,1,80,76,295000
39015,Argentina,Capital Federal,Tribunales,3,3,1,57,57,135000
39016,Argentina,Capital Federal,Barrio Norte,3,2,2,105,90,270000
39017,Argentina,Capital Federal,Barrio Norte,3,1,1,68,68,235000
39018,Argentina,Capital Federal,Barrio Norte,3,2,1,59,54,149000
39019,Argentina,Capital Federal,Barrio Norte,3,2,2,94,94,345000
39020,Argentina,Capital Federal,San Nicolás,3,2,1,66,63,115000
39021,Argentina,Capital Federal,Villa Crespo,3,2,1,61,61,110000
39022,Argentina,Capital Federal,Villa Lugano,3,2,1,,,110000
39023,Argentina,Capital Federal,Puerto Madero,3,2,2,152,,1200000
39024,Argentina,Capital Federal,Puerto Madero,3,,2,,,495000
39025,Argentina,Capital Federal,San Cristobal,3,2,2,62,57,169467
39026,Argentina,Capital Federal,San Cristobal,3,2,2,62,57,169467
39027,Argentina,Capital Federal,San Cristobal,3,2,2,62,57,166610
39028,Argentina,Capital Federal,San Cristobal,3,2,2,69,66,178056
39029,Argentina,Capital Federal,Colegiales,3,2,2,82,59,212000
39030,Argentina,Capital Federal,Belgrano,3,2,2,100,93,220000
39031,Argentina,Capital Federal,Belgrano,3,2,2,68,61,215000
39032,Argentina,Capital Federal,Belgrano,3,2,1,129,68,320000
39033,Argentina,Capital Federal,Villa Urquiza,2,1,1,42,36,90000
39034,Argentina,Capital Federal,Villa Urquiza,2,1,1,42,40,130000
39035,Argentina,Capital Federal,Nuñez,3,2,2,76,60,211960
39036,Argentina,Capital Federal,Nuñez,3,2,2,74,56,205800
39037,Argentina,Capital Federal,Nuñez,3,2,1,63,63,160000
39038,Argentina,Capital Federal,Almagro,3,2,1,63,59,124999
39039,Argentina,Capital Federal,Almagro,3,2,1,5239,,119000
39040,Argentina,Capital Federal,Almagro,3,2,1,75,59,199000
39041,Argentina,Capital Federal,Palermo,3,2,2,125,100,520000
39042,Argentina,Capital Federal,Palermo,3,2,1,105,80,349272
39043,Argentina,Capital Federal,Palermo,3,2,1,53,49,130000
39044,Argentina,Capital Federal,Palermo,3,2,2,118,112,390000
39045,Argentina,Capital Federal,Palermo,3,2,2,102,95,250000
39046,Argentina,Capital Federal,Palermo,3,2,1,105,80,387272
39047,Argentina,Capital Federal,Palermo,3,2,1,137,58,409790
39048,Argentina,Capital Federal,Palermo,3,2,2,,,205000
39049,Argentina,Capital Federal,Palermo,3,2,2,78,73,490000
39050,Argentina,Capital Federal,Belgrano,3,2,1,129,68,320000
39051,Argentina,Capital Federal,Belgrano,3,2,2,107,87,283600
39052,Argentina,Capital Federal,Belgrano,3,2,1,100,,220000
39053,Argentina,Capital Federal,Belgrano,3,2,2,107,87,272900
39054,Argentina,Capital Federal,Belgrano,3,2,1,66,60,159900
39055,Argentina,Capital Federal,Belgrano,3,1,1,65,60,250000
39056,Argentina,Capital Federal,Villa Urquiza,2,1,1,47,40,155000
39057,Argentina,Capital Federal,Belgrano,3,2,2,127,118,399000
39058,Argentina,Capital Federal,Palermo,3,2,2,81,,259000
39059,Argentina,Capital Federal,Palermo,3,2,1,137,58,371790
39060,Argentina,Capital Federal,Belgrano,2,1,1,60,52,224900
39061,Argentina,Capital Federal,Palermo,3,2,1,102,76,150000
39062,Argentina,Capital Federal,Palermo,3,2,1,,45,110000
39063,Argentina,Capital Federal,Palermo,3,2,2,82,66,180000
39064,Argentina,Capital Federal,Palermo,3,2,2,73,68,298000
39065,Argentina,Capital Federal,Belgrano,2,1,1,57,47,137700
39066,Argentina,Capital Federal,Palermo,2,2,1,69,55,175000
39067,Argentina,Capital Federal,Belgrano,2,1,1,65,60,250000
39068,Argentina,Capital Federal,Belgrano,1,1,1,40,34,127400
39069,Argentina,Capital Federal,Belgrano,1,1,1,40,34,79500
39070,Argentina,Capital Federal,Belgrano,1,1,1,58,36,160000
39071,Argentina,Capital Federal,Belgrano,1,1,1,40,34,103600
39072,Argentina,Capital Federal,Recoleta,1,1,1,48,41,136105
39073,Argentina,Capital Federal,Recoleta,1,1,1,48,41,133675
39074,Argentina,Capital Federal,Recoleta,1,1,1,40,40,140000
39075,Argentina,Capital Federal,Recoleta,1,1,1,45,37,127626
39076,Argentina,Capital Federal,Recoleta,1,1,1,45,37,121658
39077,Argentina,Capital Federal,Recoleta,1,1,1,40,40,140000
39078,Argentina,Capital Federal,Recoleta,1,1,1,33,30,119000
39079,Argentina,Capital Federal,Recoleta,1,1,1,46,38,125411
39080,Argentina,Capital Federal,Recoleta,1,1,1,45,37,133135
39081,Argentina,Capital Federal,Recoleta,1,1,1,48,41,128814
39082,Argentina,Capital Federal,Palermo,1,,1,45,40,115000
39083,Argentina,Capital Federal,Recoleta,1,1,1,45,37,126248
39084,Argentina,Capital Federal,Saavedra,1,1,1,43,36,88000
39085,Argentina,Capital Federal,Balvanera,1,1,1,23,20,55000
39086,Argentina,Capital Federal,Caballito,1,1,1,,38,120000
39087,Argentina,Capital Federal,Catalinas,1,1,1,35,31,47000
39088,Argentina,Capital Federal,Chacarita,1,1,1,48,42,120000
39089,Argentina,Capital Federal,Monserrat,1,1,1,35,31,47000
39090,Argentina,Capital Federal,Monserrat,1,,1,37,34,65000
39091,Argentina,Capital Federal,Colegiales,1,1,1,48,42,120000
39092,Argentina,Capital Federal,Tribunales,1,1,1,35,31,47000
39093,Argentina,Capital Federal,Barrio Norte,1,1,1,24,24,86000
39094,Argentina,Capital Federal,Barrio Norte,1,1,1,43,41,99000
39095,Argentina,Capital Federal,Barrio Norte,1,1,1,33,30,119000
39096,Argentina,Capital Federal,Barrio Norte,1,1,1,33,33,120000
39097,Argentina,Capital Federal,Barrio Norte,1,1,1,40,40,140000
39098,Argentina,Capital Federal,Recoleta,1,1,1,24,24,86000
39099,Argentina,Capital Federal,Palermo,1,1,1,33,29,103950
39100,Argentina,Capital Federal,Palermo,1,1,1,42,34,117000
39101,Argentina,Capital Federal,Palermo,1,,,30,30,83000
39102,Argentina,Capital Federal,Villa Urquiza,3,2,2,64,57,175000
39103,Argentina,Capital Federal,Palermo,,,,,,199000
39104,Argentina,Capital Federal,Palermo,,,,,,111111
39105,Argentina,Capital Federal,Belgrano,,,1,36,34,110000
39106,Argentina,Capital Federal,Recoleta,,2,,122,116,325000
39107,Argentina,Capital Federal,San Telmo,,,,460,251,1090000
39108,Argentina,Capital Federal,Retiro,1,1,1,35,31,47000
39109,Argentina,Capital Federal,Almagro,1,,1,,22,82000
39110,Argentina,Capital Federal,Almagro,1,,1,37,34,97000
39111,Argentina,Capital Federal,Coghlan,1,,1,42,38,85000
39112,Argentina,Capital Federal,Palermo,1,1,1,34,30,107100
39113,Argentina,Capital Federal,Palermo,1,,1,35,32,84898
39114,Argentina,Capital Federal,Palermo,1,1,1,38,32,115000
39115,Argentina,Capital Federal,Palermo,1,1,1,47,27,105000
39116,Argentina,Capital Federal,Palermo,1,1,1,33,29,105600
39117,Argentina,Capital Federal,Palermo,1,1,1,33,29,105600
39118,Argentina,Capital Federal,Palermo,1,1,1,33,29,103950
39119,Argentina,Capital Federal,Palermo,1,,1,27,27,100000
39120,Argentina,Capital Federal,Palermo,1,1,1,44,36,114000
39121,Argentina,Capital Federal,Palermo,1,1,1,43,25,110000
39122,Argentina,Capital Federal,Palermo,1,,1,36,32,85682
39123,Argentina,Capital Federal,Palermo,1,,1,35,32,108000
39124,Argentina,Capital Federal,Palermo,1,1,1,34,30,103700
39125,Argentina,Capital Federal,Barrio Norte,1,1,1,48,41,128814
39126,Argentina,Capital Federal,Palermo,1,1,1,33,28,103950
39127,Argentina,Capital Federal,Palermo,1,1,1,48,42,120000
39128,Argentina,Capital Federal,Palermo,1,1,1,44,36,112000
39129,Argentina,Capital Federal,Palermo,1,,1,47,30,110000
39130,Argentina,Capital Federal,Palermo,1,1,1,30,30,86000
39131,Argentina,Capital Federal,Palermo,1,1,1,26,24,81900
39132,Argentina,Capital Federal,Palermo,1,1,1,42,34,115000
39133,Argentina,Capital Federal,Palermo,1,1,1,57,31,120000
39134,Argentina,Capital Federal,Barrio Norte,1,1,1,33,33,140000
39135,Argentina,Capital Federal,Barrio Norte,1,1,1,46,38,125411
39136,Argentina,Capital Federal,Barrio Norte,1,1,1,45,37,126248
39137,Argentina,Capital Federal,Palermo,2,1,1,53,45,89000
39138,Argentina,Capital Federal,Palermo,2,1,1,62,43,170000
39139,Argentina,Capital Federal,Palermo,2,1,1,64,45,208000
39140,Argentina,Capital Federal,Palermo,2,1,1,69,55,180000
39141,Argentina,Capital Federal,Palermo,2,1,1,58,52,92000
39142,Argentina,Capital Federal,Palermo,2,1,1,,40,105000
39143,Argentina,Capital Federal,Palermo,2,,1,,44,130000
39144,Argentina,Capital Federal,Palermo,2,1,1,78,56,180000
39145,Argentina,Capital Federal,Palermo,2,1,1,65,58,190000
39146,Argentina,Capital Federal,Palermo,2,1,1,52,42,119600
39147,Argentina,Capital Federal,Palermo,2,1,1,73,55,165000
39148,Argentina,Capital Federal,Palermo,2,1,1,58,49,179800
39149,Argentina,Capital Federal,Palermo,2,1,,,,280000
39150,Argentina,Capital Federal,Palermo,2,1,1,37,37,80000
39151,Argentina,Capital Federal,Palermo,2,1,1,43,40,125000
39152,Argentina,Capital Federal,Palermo,2,1,1,55,50,235000
39153,Argentina,Capital Federal,Palermo,2,1,1,52,42,130000
39154,Argentina,Capital Federal,Belgrano,2,1,1,58,58,230000
39155,Argentina,Capital Federal,Belgrano,2,1,1,58,58,230000
39156,Argentina,Capital Federal,Belgrano,2,1,1,65,60,250000
39157,Argentina,Capital Federal,Belgrano,2,1,1,57,47,134900
39158,Argentina,Capital Federal,Barracas,2,1,1,48,,110000
39159,Argentina,Capital Federal,Palermo,2,1,1,40,38,126000
39160,Argentina,Capital Federal,Palermo,2,1,1,48,42,105000
39161,Argentina,Capital Federal,Palermo,2,1,1,50,42,199000
39162,Argentina,Capital Federal,Palermo,2,1,1,59,35,188800
39163,Argentina,Capital Federal,Palermo,2,1,1,62,43,170000
39164,Argentina,Capital Federal,Palermo,2,1,1,68,48,225000
39165,Argentina,Capital Federal,Palermo,2,1,1,52,42,124800
39166,Argentina,Capital Federal,Palermo,2,1,1,58,49,179800
39167,Argentina,Capital Federal,Palermo,2,1,1,39,39,85000
39168,Argentina,Capital Federal,Palermo,2,1,1,58,46,182007
39169,Argentina,Capital Federal,Belgrano,2,1,1,57,47,132000
39170,Argentina,Capital Federal,Palermo,2,1,1,52,42,132600
39171,Argentina,Capital Federal,Palermo,2,1,1,,,164000
39172,Argentina,Capital Federal,Barrio Norte,1,1,1,45,37,121658
39173,Argentina,Capital Federal,Barrio Norte,1,1,1,45,37,127626
39174,Argentina,Capital Federal,Barrio Norte,1,1,1,48,41,133675
39175,Argentina,Capital Federal,Barrio Norte,1,1,1,45,37,133135
39176,Argentina,Capital Federal,Barrio Norte,1,1,1,48,41,136105
39177,Argentina,Capital Federal,Barrio Norte,1,1,1,40,40,140000
39178,Argentina,Capital Federal,San Nicolás,1,1,1,35,31,47000
39179,Argentina,Capital Federal,Villa Crespo,1,1,1,27,25,82900
39180,Argentina,Capital Federal,Puerto Madero,1,,1,45,40,165000
39181,Argentina,Capital Federal,Villa Urquiza,1,,1,39,36,85000
39182,Argentina,Capital Federal,Villa Urquiza,1,0,1,,,118000
39183,Argentina,Capital Federal,Villa Urquiza,1,0,1,,,118000
39184,Argentina,Capital Federal,Villa Urquiza,1,,1,97,35,110000
39185,Argentina,Capital Federal,Villa Urquiza,1,,1,45,,125000
39186,Argentina,Capital Federal,Parque Patricios,1,,1,66,34,62000
39187,Argentina,Capital Federal,Villa del Parque,1,,1,45,41,95000
39188,Argentina,Capital Federal,,2,1,1,45,45,73500
39189,Argentina,Capital Federal,Palermo,2,1,2,58,45,165000
39190,Argentina,Capital Federal,Palermo,2,1,1,64,51,160000
39191,Argentina,Capital Federal,Palermo,2,1,1,37,37,95000
39192,Argentina,Capital Federal,Palermo,2,1,1,58,46,220007
39193,Argentina,Capital Federal,Palermo,2,1,1,92,55,200000
39194,Argentina,Capital Federal,Almagro,2,1,1,,50,210000
